EVTM,NAME,QUALIFIER,PARTNO,LOCATION,CONN_NAME,LOCPAGE,ZONE,CONN_CELL,CONN_PAGE,HCCF_CELL,HCCF_PAGE,ITEMID_,FREQUENCY
EXJ,Powertrain Control Module (PCM),5.4L,12A650,Right side of engine compartment,C174,4,B1,,,25,9,,
EXJ,Radio,,19B132,Behind center of I/P,C261,9,A6,,,130,10,,
EXJ,Radio,,19B132,Behind center of I/P,C262,9,A6,,,130,10,,
EXJ,Radio,,19B132,Behind center of I/P,C2007,9,A6,,,130,11,,
EXJ,Radio Noise Capacitor #1,4.6L,14A601,Right front of engine,C115,1,D1,,,,,,
EXJ,Radio Noise Capacitor #1,5.4L,14A601,Right front of engine,C115,4,F3,,,,,,
EXJ,Radio Noise Capacitor #2,4.6L,14A601,Left front of engine,C114,1,D10,,,,,,
EXJ,Radio Noise Capacitor #2,5.4L,14A601,Left front of engine,C114,4,F7,,,,,,
EXJ,Rear Air Fill Solenoid,,NA,Left front of left rear wheelwell,C426,11,F4,,,,,,
EXJ,Rear Blend Potentiometer,,NA,Center of headliner,C925,11,A4,,,54,15,,
EXJ,Rear Blower Motor Switch,W/O EATC,NA,Center of headliner,C926,11,A1,,,54,16,,
EXJ,Rear Blower Motor Switch,W/EATC,NA,Center of headliner,C926,11,A1,,,55,15,,
EXJ,Rear Blower Illumination Switch,,NA,Center of headliner,C924,11,A5,,,54,15,,
EXJ,Rear Cargo Lamp,,NA,Rear center of headliner,C907,11,A10,,,,,,
EXJ,Rear Height Sensor,,NA,Rear floor panel,C421,12,F6,,,,,,
EXJ,Rear Integrated Control Panel (RICP),Audio,NA,Rear center of floor console,C314,8,E10,,,130,12,,
EXJ,Rear Integrated Control Panel (RICP),Rear Blower Switch W/O EATC,NA,Rear center of floor console,C313,7,E10,,,54,16,,
EXJ,Rear Integrated Control Panel (RICP),Rear Blower Switch W/EATC,NA,Rear center of floor console,C313,7,E10,,,55,12,,
EXJ,Rear Interior/Map Lamp Assembly,,NA,Overhead console,C942,13,A8,,,,,,
EXJ,Rear Mode Potentiometer,,NA,Center of headliner,C923,11,A6,,,54,15,,
EXJ,Rear Washer Pump Relay,,NA,In battery junction box,,,,,,,,,
EXJ,Rear Window Defrost Grid,,NA,Right side of liftgate glass,C908,11,B10,,,,,,
EXJ,Rear Window Defrost Grid,,NA,Right side of liftgate glass,C909,11,B10,,,,,,
EXJ,Rear Window Defrost Switch,,NA,Left side behind I/P,C298,8,D1,,,56,2,,
EXJ,Rear Wiper Down Relay,,NA,In battery junction relay box,,1,B10,,,13,25,,
EXJ,Rear Wiper Motor,,NA,In center of liftgate,C447,11,D10,,,,,,
EXJ,Rear Wiper Up Relay,,NA,In battery junction relay box,,1,B10,,,13,25,,
EXJ,Remote Anti-Theft Personality (RAP) Module,,15K602,Behind left side of I/P,C256,13,B1,,,117,4,,
EXJ,Remote Anti-Theft Personality (RAP) Module,,15K602,Behind left side of I/P,C257,13,B1,,,117,4,,
EXJ,Restraints Control Module (RCM),,NA,Behind center of I/P,C2005,9,F7,,,46,3,,
EXJ,Right Air Spring Solenoid,,NA,Front of right rear wheelwell,C419,12,E10,,,,,,
EXJ,Right Exterior Rear View Mirror,W/O Memory,17683,"Right side of vehicle, on door",C607,13,A5,,,124,6,,
EXJ,Right Exterior Rear View Mirror,W/Memory,17683,"Right side of vehicle, on door",C607,13,A5,,,124,8,,
EXJ,Right Fog Lamp,4.6L,15A254,Right front of vehicle,C134,2,F4,,,,,,
EXJ,Right Fog Lamp,5.4L,15A254,Right front of vehicle,C134,4,F3,,,,,,
EXJ,Right Front Door Ajar Switch,,NA,Rear of right front door,C601,11,A7,,,,,,
EXJ,Right Front Door Courtesy Lamp,,13776,In right door interior door panel,C602,11,A8,,,,,,
EXJ,Right Front Door Lock Actuator,,14017,Bottom rear of right front door,C604,13,A7,,,,,,
EXJ,Right Front Door Speaker,,18808,Front of right front door,C600,13,A6,,,,,,
EXJ,Right Front Park/Turn Lamp,4.6L,13035,Right front of vehicle,C135,1,D1,,,,,,
EXJ,Right Front Park/Turn Lamp,5.4L,13035,Right front of vehicle,C135,4,C1,,,,,,
EXJ,Right Front Power Door Lock Switch,,NA,In armrest of right interior door panel,C608,12,A6,,,110,4,,
EXJ,Right Front Power Window Motor,,14631,In right door,C606,12,F3,,,,,,
EXJ,Right Front Power Window Switch,,NA,In armrest of right interior door panel,C609,12,A5,,,100,5,,
EXJ,Right Front Wheel 4WABS Sensor,4.6L,2C204,At right front wheel,C154,2,B1,,,,,,
EXJ,Right Front Wheel 4WABS Sensor,5.4L,2C204,At right front wheel,C154,3,C1,,,,,,
EXJ,Right Headlamp,4.6L,13006,Right front corner of vehicle,C133,2,E1,,,,,,
EXJ,Right Headlamp,5.4L,13006,Right front corner of vehicle,C133,5,E1,,,,,,
EXJ,Right Interior/Map Lamp,,NA,In overhead console,C939,,,,,,,,
EXJ,Right Interior/Map Lamp,,NA,In overhead console,C940,,,,,,,,
EXJ,Right License Lamp,,13550,Rear of vehicle,C402,12,E10,,,,,,
EXJ,Right Primary Crash Sensor,4.6L,14B004,Right front of engine compartment,C140,2,F4,,,,,,
EXJ,Right Primary Crash Sensor,5.4L,14B004,Right front of engine compartment,C140,3,F3,,,,,,
EXJ,Right Rear Door Ajar Switch,,NA,Rear of right rear door,C801,12,A9,,,,,,
EXJ,Right Rear Door Lock Actuator,,14017,Bottom rear of right rear door,C804,12,A9,,,,,,
EXJ,Right Rear Door Speaker,,18947,Front center in right rear door,C800,11,A10,,,,,,
EXJ,Right Rear Power Window Motor,,14631,In right rear door,C806,12,A8,,,,,,
EXJ,Right Rear Power Window Switch,,NA,In armrest of right interior door panel,C809,12,A7,,,100,6,,
EXJ,Right Rear Tail Lamp,,NA,Right rear corner of vehicle,C416,13,D10,,,,,,
EXJ,Right Rear Vent Window Motor,,NA,Right rear corner panel,C441,12,C10,,,,,,
EXJ,Right Rear Vent Window Switch,,NA,Center of overhead console,C929,,,,,101,8,,
EXJ,Right Reversing Lamp,Navigator,13416,Right rear corner of vehicle,C407,12,D10,,,,,,
EXJ,Right Reversing Lamp,Expedition,13416,Right rear corner of vehicle,C407,13,C10,,,,,,
EXJ,Right Running Board Lamps,,NA,Right side under front and rear doors,C452,12,B10,,,,,,
EXJ,Right Running Board Lamps,,NA,Right side under front and rear doors,C453,12,B10,,,,,,
EXJ,Right Side Lamp,,NA,Right front fender,C163,5,D1,,,,,,
EXJ,Right Side Rail Lamp,,NA,In headliner above right rear door,C901,11,A9,,,,,,
EXJ,Right Stop/Park/Turn Lamp,,NA,Right rear corner of vehicle,C405,12,C10,,,,,,
EXJ,Right Vanity Lamp,,NA,In right visor,C903,13,A5,,,,,,
EXJ,Roof Opening Panel Assembly,,NA,Center of headliner,C918,13,A7,,,101,6,,
EXJ,Roof Opening Panel Assembly,,NA,Center of headliner,C919,13,A7,,,101,7,,
EXJ,Roof Opening Panel Motor Assembly,,NA,Center of headliner,C920,,,,,101,7,,
EXJ,Roof Opening Panel Switch,,NA,Overhead console,C915,,,,,101,6,,
EXJ,RPO Relay Block #1,,NA,"In dash, above passenger air bag",,9,A7,,,13,25,,
EXJ,RPO Relay Block #2,,NA,Left front of rear wheelwell,,12,F4,,,13,25,,
EXJ,Safety Belt Switch,,14B177,In driver safety belt buckle,C304,10,D10,,,,,,
EXJ,Shift Lock Actuator,,3E723,In steering column,C249,7,A4,,,,,,
EXJ,Speed Control Servo,4.6L,9A825,Left rear of engine compartment,C157,2,B10,,,31,4,,
EXJ,Speed Control Servo,5.4L,9A825,Left rear of engine compartment,C157,3,C10,,,31,4,,
EXJ,Speed Control Switch Assembly,,NA,In steering column,C292,,,,,,,,
EXJ,Starter Motor,4.6L,NA,Lower right side of engine,C1020,2,F5,,,,,,
EXJ,Starter Motor,5.4L,NA,Lower right side of engine,C1020,3,F5,,,,,,
EXJ,Starter Motor Relay,4.6L,11450,Right rear of engine compartment,C166,2,A5,,,,,,
EXJ,Starter Motor Relay,5.4L,11450,Right rear of engine compartment,C166,5,A5,,,,,,
EXJ,Starter Motor Relay,4.6L,11450,Right rear of engine compartment,C167,2,A5,,,,,,
EXJ,Starter Motor Relay,5.4L,11450,Right rear of engine compartment,C167,5,A5,,,,,,
EXJ,Steering Column Assembly,,NA,In steering column,,,,,,,,,
EXJ,Steering Wheel Rotation Sensor,,NA,Behind steering wheel in I/P,C299,8,F5,,,,,,
EXJ,Subwoofer Amplifier,,NA,Behind right side panel rear of vehicle,C442,11,C10,,,130,11,,
