EVTM,NAME,QUALIFIER,PARTNO,LOCATION,CONN_NAME,LOCPAGE,ZONE,CONN_CELL,CONN_PAGE,HCCF_CELL,HCCF_PAGE,ITEMID_,FREQUENCY
EXE,Ignition Coil On Plug #2,,NA,Near its fuel injector,C107,2,A4,,,,,,
EXE,Ignition Coil On Plug #3,,NA,Near its fuel injector,C108,2,A4,,,,,,
EXE,Ignition Coil On Plug #4,,NA,Near its fuel injector,C109,2,A4,,,,,,
EXE,Ignition Coil On Plug #5,,NA,Near its fuel injector,C110,1,A4,,,,,,
EXE,Ignition Coil On Plug #6,,NA,Near its fuel injector,C111,1,A4,,,,,,
EXE,Ignition Coil On Plug #7,,NA,Near its fuel injector,C112,1,A4,,,,,,
EXE,Ignition Coil On Plug #8,,NA,Near its fuel injector,C113,1,A4,,,,,,
EXE,Ignition Switch,,11572,RH side of steering column,C236,6,A4,,,,,,
EXE,In-Car Temperature Sensor,,19C734,"Behind top RH side of I/P, above glove box",C237,6,A7,,,,,,
EXE,Inertia Fuel Shutoff (IFS) Switch,,9341,Inside LH B pillar,C311,12,F4,,,,,,
EXE,Insulation Displacement Connector (IDC),,NA,Center front of headliner,,12,A4,,,,,,
EXE,Intake Air Temperature (IAT) Sensor,,12A697,"Top center of engine, near intake manifold",C169,3,D10,,,,,,
EXE,I/P Ashtray Lamp,,NA,"Lower center of I/P, in I/P ashtray",,C20,,,,,,,
EXE,I/P Cigar Lighter,,NA,"Lower center of I/P, in I/P ashtray assembly",C2002,,,,,,,,
EXE,Isolator/Radio Antenna Module,,NA,"In luggage compartment, on package tray",C477,,,,,,,,
EXE,Key Warning Switch,,NA,In steering column,,,,,,,,,
EXE,Keypad Switch Assembly,,14A626,"In top rear of LH front door, under door handle",C525,8,C1,,,111,5,,
EXE,Knock Sensor,,12A699,"LH side of engine, near ignition coil",C117,,,,,,,,
EXE,Left Anti-theft Disarm Switch,,22050,"In top rear of LH front door, part of lock cylinder",C510,8,C1,,,,,,
EXE,Left Cornering Lamp,,15A201,LF of vehicle,C1041,2,E10,,,,,,
EXE,Left Exterior Rear View Mirror,,17682,Top front of LH front door,C515,8,A3,,,124,4,,
EXE,Left Exterior Rear View Mirror,,17682,Top front of LH front door,C521,8,A3,,,124,4,,
EXE,Left Headlamp,,13005,Left front of vehicle,C1037,2,E10,,,,,,
EXE,Left Reversing Lamp,,13404,"Rear of vehicle, in luggage compartment",C443,12,F9,,,,,,
EXE,Left Vanity Lamp,,17C705,"Windshield header, on vanity mirror",C913,11,A3,,,,,,
EXE,LF 2-Way Power Lumbar Switch,,NA,Left side of LF seat,C348,7,F8,,,122,2,,
EXE,LF Brake Sensor,,2C179,"On LH front wheel assembly, on spindle assembly",C1043,1,B10,,,,,,
EXE,LF Door Ajar Switch,,14018,"In top rear of LH front door, on side of latch assembly",C513,8,D1,,,,,,
