EVTM,NAME,QUALIFIER,PARTNO,LOCATION,CONN_NAME,LOCPAGE,ZONE,CONN_CELL,CONN_PAGE,HCCF_CELL,HCCF_PAGE,ITEMID_,FREQUENCY
EVK,Glove Box Lamp And Switch,,15A563,"Behind RH side of I/P, in glove box",C281,006,E10,,,,,,
EVK,Heater Control Assembly,,18549,Top center of I/P,C287,005,A7,,,,,,
EVK,High Mount Stop Lamp,,N/A,"Rear center of vehicle, above defrost grid",C405,007,B10,,,,,,
EVK,High Pitch Horn,,13833,"Lower RH front of engine compartment, behind lower radiator support",C155,001,F4,,,,,,
EVK,High Pressure Cutoff Switch,3.0L,N/A,At T/O to a/c clutch field coil,C108,001,D1,,,,,,
EVK,High Pressure Cutoff Switch,4.0L,N/A,150mm from T/O to a/c clutch field coil,C108,001,A6,,,,,,
EVK,Horn Relay,,14N089,"Behind lower LH side of I/P, right of steering column",C225,006,A7,,,,,,
EVK,Horn Switch,,13A805,In steering wheel,C228,,,,,,,,
EVK,Idle Air Control (IAC) Valve,3.0L,9F715,"Top LH front of engine, LH side of airintake assembly",C190,003,F4,,,,,,
EVK,Idle Air Control (IAC) Valve,4.0L,9F715,"Top LH front of engine, LH side of air intake assembly",C190,004,F8,,,,,,
EVK,Ignition Coil,3.0L,12029,Top RH rear of engine,C143,003,A6,,,,,,
EVK,Ignition Coil,4.0L,12029,"Top RH side of engine, RH side of valve cover",C143,004,A6,,,,,,
EVK,Ignition Switch,,11572,Top RH side of steering column,C284,006,A5,,,,,,
EVK,Illuminated Entry Timer,,13C718,"Center rear of LH ""B"" pillar",C283,009,E1,,,,,,
EVK,In-Line Circuit Breaker,,14526,"Behind LH side of I/P, near LH side of fuse panel",C237,006,E1,,,,,,
EVK,In-Line Circuit Breaker,,14526,"Behind LH side of I/P, near LH side of fuse panel",C218,006,E1,,,,,,
EVK,In-Line Fuse,,14A094,"Behind left side of I/P, taped to main harness near fuse panel",C248,006,C1,,,,,,
EVK,Inertia Fuel Shut-Off Switch,,9341,Behind center of RH cowl panel,C285,005,F10,,,,,,
EVK,Instrument Cluster,,10849,Top LH side of I/P,C250,005,D1,,,,,,
EVK,Instrument Cluster,,10849,Top LH side of I/P,C249,005,D1,,,,,,
EVK,Instrument Cluster,,12A697,Top LH side of I/P,C251,005,C1,,,,,,
EVK,Instrument Panel Cigar Lighter,,14K006,"Lower center of I/P, below LH side of radio",C216,005,F8,,,,,,
EVK,Instrument Panel Cigar Lighter,,14K006,"Lower center of I/P, below LH side of radio",C214,005,F8,,,,,,
EVK,Instrument Panel Cigar Lighter Lamp,,N/A,"Behind lower center of I/P, on instrument panel cigar lighter",C219,006,F8,,,,,,
EVK,Intake Air Temperature (IAT) Sensor,3.0L,12A697,"Top LH side of engine, behind idle air control (IAC) valve",C161,003,B1,,,,,,
EVK,Intake Air Temperature (IAT) Sensor,4.0L,12A697,"Top LH side of engine, behind idle air control (IAC) valve",C161,,,,,,,,
EVK,Key Warning Switch,,11A127,"RH top of steering column, part of ignition switch assembly",C296,006,F4,,,,,,
EVK,Left Backup Lamp,,13404,Left rear of vehicle,C469,009,F8,,,,,,
EVK,Left Courtesy Lamp Switch,,13713,Lower rear of LH front door jamb,C244,009,E1,,,,,,
EVK,Left Door Handle Switch,,13752,"In top rear of LH front door, on top of latch assembly",C504,008,C1,,,,,,
EVK,Left Front Door Ajar Switch,,14A018,"In top rear of LH front door, on side of latch assembly",C280,008,D1,,,,,,
EVK,Left Front Door Lock Motor,,218A42,In rear of LH front door,C506,007,D1,,,,,,
EVK,Left Front Park/Turn Lamp,,13465,LH front corner of vehicle,C138,002,F10,,,,,,
EVK,Left Front Speaker,,18808,Top LH side of I/P,C223,005,A1,,,,,,
EVK,Left Headlamp,,13505,LH front of vehicle,C141,002,F8,,,,,,
EVK,Left Instrument Panel Courtesy Lamp,,13707,Lower LH side of I/P,C246,006,D1,,,,,,
EVK,Left License Lamp,,13550,Center of liftgate,C473,009,F9,,,,,,
