EVTM,NAME,QUALIFIER,PARTNO,LOCATION,CONN_NAME,LOCPAGE,ZONE,CONN_CELL,CONN_PAGE,HCCF_CELL,HCCF_PAGE,ITEMID_,FREQUENCY
EVC,Park Brake Switch,,15852,On park brake lever,C2004,6,E10,,,,,,
EVC,Passengers Air Bag,,044A74,"Behind RH side of I/P, above glove box",C233,7,B1,,,,,,
EVC,Passengers Door Ajar Switch,,14018,"In top rear of RH front door, on latch assembly",C603,15,A7,,,,,,
EVC,Passengers Door Disarm Switch,,22050,"In top rear corner of RH front door, part of lock assembly",C604,16,A6,,,,,,
EVC,Passengers Power Window Switch,,NA,Center of RH front door,C602,14,A5,,,100,3,,
EVC,Passengers Seat Module (PSM),,NA,Under RH front seat,C320,11,C1,,,123,10,,
EVC,Passengers Seat Module (PSM),,NA,Under RH front seat,C336,11,C1,,,123,11,,
EVC,Passengers Seat Module (PSM),,NA,Under RH front seat,C357,11,C1,,,123,13,,
EVC,Passive Anti-Theft Antenna,,NA,Lower RH side of steering column,C284,6,E10,,,,,,
EVC,PCM Power Relay,,14B192,"LH side of engine compartment, in engine compartment fuse box",C1014,4,B9,,,23,15,,
EVC,Power Mirror Adjust Switch,,17B676,Top front of LH front door,C500,15,A2,,,124,6,,
EVC,Powertrain Control Module (PCM),,12A650,"Behind LH side of I/P, on LH side of safety wall",C291,10,A4,,,23,13,,
EVC,PRNDL/Transmission Control Illumination,,NA,Under center of console,C319,17,B1,,,60,5,,
EVC,Radio,JBL,19B165,Top center of I/P,C257,8,E10,,,130,10,,
EVC,Radio,JBL,19B165,Top center of I/P,C258,8,E10,,,130,10,,
EVC,Radio,Premium Sound,19B165,Top center of I/P,C257,8,E10,,,130,10,,
EVC,Radio,Premium Sound,19B165,Top center of I/P,C258,8,E10,,,130,10,,
EVC,Radio Amplifier,JBL,18C807,Under center of rear package tray,C450,13,F7,,,130,11,,
EVC,Radio Amplifier,JBL,18C807,Under center of rear package tray,C451,13,F7,,,130,12,,
EVC,Radio Amplifier,JBL,18C807,Under center of rear package tray,C452,13,F7,,,130,13,,
EVC,Radio Amplifier,JBL,18C807,Under center of rear package tray,C453,13,F7,,,,,,
EVC,Radio Amplifier,Premium Sound,18C807,Under center of rear package tray,C452,13,F7,,,130,12,,
EVC,Radio Amplifier,Premium Sound,18C807,Under center of rear package tray,C453,13,F7,,,130,13,,
EVC,Radio Amplifier Shield,,NA,On wiring harness between radio and radio amplifier,,,,,,,,,
EVC,Radio Shield,,NA,On wiring harness between radio and radio amplifier,,,,,,,,,
EVC,Radio Static Ground,,NA,Front center of console,C302,8,B1,,,,,,
EVC,Rear Height Sensor,,5359,"Below rear of car, on LH side of rear axle",C418,14,F8,,,,,,
EVC,Rear Position Sensor,,5A955,Below LH front seat,C324,11,B10,,,,,,
EVC,Rear Window Defrost Control,,19A328,Front of center console,C339,6,F4,,,56,3,,
EVC,Recliner Position Sensor,,NA,Below LH front seat,C326,12,A9,,,,,,
EVC,Right Backup Lamp,,15500,Right rear corner of vehicle,C434,16,D10,,,,,,
EVC,Right Ballast Lo Beam Headlamp,,NA,Front right center of vehicle,C1004,4,F6,,,,,,
EVC,Right Cornering Lamp,,5A425,Right front side of vehicle,C1006,5,D1,,,,,,
