EVTM,CELL,LOCPAGE,ZONE,NAME,QUALIFIER,TYPE,CONN_NAME,FREQUENCY
EXN,151,007,E1,C142,5.0L,CON,,0
EXN,151,001,A9,C143,4.0L EI,CON,,0
EXN,151,006,C10,C143,4.0L SOHC,CON,,0
EXN,151,007,A9,C143,5.0L,CON,,0
EXN,151,001,E10,C144,4.0L EI,CON,,0
EXN,151,004,E10,C144,4.0L SOHC,CON,,0
EXN,151,007,E10,C144,5.0L,CON,,0
EXN,151,002,A7,C145,4.0L EI,CON,,0
EXN,151,004,A6,C145,4.0L SOHC,CON,,0
EXN,151,007,A7,C145,5.0L,CON,,0
EXN,151,001,A10,C146,4.0L EI,CON,,0
EXN,151,006,A8,C146,4.0L SOHC,CON,,0
EXN,151,007,A10,C146,5.0L,CON,,0
EXN,151,003,C10,C147,4.0L EI,CON,,0
EXN,151,006,A8,C147,4.0L SOHC,CON,,0
EXN,151,007,A10,C147,5.0L,CON,,0
EXN,151,003,C10,C148,4.0L EI,CON,,0
EXN,151,006,A8,C148,4.0L SOHC,CON,,0
EXN,151,007,A10,C148,5.0L,CON,,0
EXN,151,001,A2,C151,4.0L EI,CON,,0
EXN,151,004,A3,C151,4.0L SOHC,CON,,0
EXN,151,007,A3,C151,5.0L,CON,,0
EXN,151,003,E10,C152,4.0L EI,CON,,0
EXN,151,004,A9,C152,4.0L SOHC,CON,,0
EXN,151,008,E10,C152,5.0L,CON,,0
EXN,151,001,B1,C153,4.0L EI,CON,,0
EXN,151,005,B1,C153,4.0L SOHC,CON,,0
EXN,151,007,A2,C153,5.0L,CON,,0
EXN,151,001,B1,C154,4.0L EI,CON,,0
EXN,151,006,A1,C154,4.0L SOHC,CON,,0
EXN,151,007,A1,C154,5.0L,CON,,0
EXN,151,001,A7,C156,4.0L EI,CON,,0
EXN,151,004,A6,C156,4.0L SOHC,CON,,0
EXN,151,008,F3,C156,5.0L,CON,,0
EXN,151,003,F6,C157,4.0L EI,CON,,0
EXN,151,005,A1,C157,4.0L SOHC,CON,,0
EXN,151,008,B1,C157,5.0L,CON,,0
EXN,151,003,A7,C158,4.0L EI,CON,,0
EXN,151,005,A6,C158,4.0L SOHC,CON,,0
EXN,151,008,A8,C158,5.0L,CON,,0
EXN,151,002,F4,C159,4.0L EI,CON,,0
EXN,151,005,F4,C159,4.0L SOHC,CON,,0
EXN,151,008,F6,C159,5.0L,CON,,0
EXN,151,003,A7,C160,4.0L EI,CON,,0
EXN,151,005,A6,C160,4.0L SOHC,CON,,0
EXN,151,008,A8,C160,5.0L,CON,,0
EXN,151,003,A7,C161,4.0L EI,CON,,0
EXN,151,005,A6,C161,4.0L SOHC,CON,,0
EXN,151,008,C1,C161,5.0L,CON,,0
EXN,151,001,F4,C162,4.0L EI,CON,,0
EXN,151,005,E1,C162,4.0L SOHC,CON,,0
EXN,151,008,F5,C162,5.0L,CON,,0
EXN,151,003,F3,C163,4.0L EI,CON,,0
EXN,151,005,F6,C163,4.0L SOHC,CON,,0
EXN,151,008,F9,C163,5.0L,CON,,0
EXN,151,003,D1,C164,4.0L EI,CON,,0
EXN,151,006,A3,C164,4.0L SOHC,CON,,0
EXN,151,008,C1,C164,5.0L,CON,,0
EXN,151,003,A2,C165,4.0L EI,CON,,0
EXN,151,005,A7,C165,4.0L SOHC,CON,,0
EXN,151,001,A5,C166,4.0L EI,CON,,0
EXN,151,005,A8,C166,4.0L SOHC,CON,,0
EXN,151,008,D10,C166,5.0L,CON,,0
EXN,151,003,D1,C167,4.0L EI,CON,,0
EXN,151,006,A3,C167,4.0L SOHC,CON,,0
EXN,151,008,C1,C167,5.0L,CON,,0
EXN,151,003,D1,C168,4.0L EI,CON,,0
EXN,151,006,A3,C168,4.0L SOHC,CON,,0
EXN,151,008,C1,C168,5.0L,CON,,0
EXN,151,002,A4,C169,4.0L EI,CON,,0
EXN,151,006,A4,C169,4.0L SOHC,CON,,0
EXN,151,010,E7,C169,5.0L,CON,,0
EXN,151,004,B1,C170,4.0L SOHC,CON,,0
EXN,151,007,B1,C170,5.0L,CON,,0
EXN,151,002,A3,C171,4.0L EI,CON,,0
EXN,151,004,A2,C171,4.0L SOHC,CON,,0
EXN,151,007,A1,C171,5.0L,CON,,0
EXN,151,010,A8,C172,,CON,,0
EXN,151,010,A3,C173,5R55E,CON,,0
EXN,151,010,F4,C173,4R70W,CON,,0
EXN,151,004,F5,C174,4.0L SOHC,CON,,0
EXN,151,007,F5,C174,5.0L,CON,,0
EXN,151,002,F5,C175,4.0L EI,CON,,0
EXN,151,004,F6,C175,4.0L SOHC,CON,,0
EXN,151,008,F8,C175,5.0L,CON,,0
EXN,151,010,C2,C177,,CON,,0
EXN,151,004,A1,C179,4.0L SOHC,CON,,0
EXN,151,009,A2,C179,5.0L,CON,,0
EXN,151,010,F7,C180,,CON,,0
EXN,151,010,B5,C181,5R55E,CON,,0
EXN,151,010,C10,C181,M50D,CON,,0
EXN,151,010,E7,C181,4R70W,CON,,0
EXN,151,006,A6,C182,5R55E,CON,,0
EXN,151,010,B9,C182,M50D,CON,,0
EXN,151,003,A5,C183,4.0L EI,CON,,0
EXN,151,005,A10,C183,4.0L SOHC,CON,,0
EXN,151,008,F7,C183,5.0L,CON,,0
EXN,151,001,A8,C184,4.0L EI,CON,,0
EXN,151,005,A5,C184,4.0L SOHC,CON,,0
EXN,151,008,A1,C184,5.0L,CON,,0
EXN,151,002,B10,C186,4.0L EI,CON,,0
EXN,151,005,B10,C186,4.0L SOHC,CON,,0
EXN,151,009,A8,C186,5.0L,CON,,0
EXN,151,002,F2,C187,4.0L EI,CON,,0
EXN,151,004,F2,C187,4.0L SOHC,CON,,0
EXN,151,009,F2,C187,5.0L,CON,,0
EXN,151,002,F8,C188,4.0L EI,CON,,0
EXN,151,006,F9,C188,4.0L SOHC,CON,,0
EXN,151,009,F8,C188,5.0L,CON,,0
EXN,151,003,A8,C189,4.0L EI,CON,,0
EXN,151,005,B10,C189,4.0L SOHC,CON,,0
EXN,151,003,C1,C191,4.0L EI,CON,,0
EXN,151,006,C1,C191,4.0L SOHC,CON,,0
EXN,151,009,C1,C191,5.0L,CON,,0
EXN,151,001,F8,C192,4.0L EI,CON,,0
EXN,151,005,F9,C192,4.0L SOHC,CON,,0
EXN,151,007,F8,C192,5.0L,CON,,0
EXN,151,001,F3,C193,4.0L EI,CON,,0
EXN,151,004,F3,C193,4.0L SOHC,CON,,0
EXN,151,007,F3,C193,5.0L,CON,,0
EXN,151,003,F8,C194,4.0L EI,CON,,0
EXN,151,004,F7,C194,4.0L SOHC,CON,,0
EXN,151,009,F6,C194,5.0L,CON,,0
EXN,151,003,D10,C195,4.0L EI,CON,,0
EXN,151,004,A7,C195,4.0L SOHC,CON,,0
EXN,151,007,F4,C195,5.0L,CON,,0
EXN,151,004,F8,C196,,CON,,0
EXN,151,005,A3,C199,,CON,,0
EXN,151,017,F3,C200,,CON,,0
EXN,151,011,B1,C2000,,CON,,0
EXN,151,011,B1,C2001,,CON,,0
EXN,151,016,D1,C2002,,CON,,0
EXN,151,016,F7,C2003,Audio,CON,,0
EXN,151,016,F7,C2004,Rear Blower Switch W/O EATC,CON,,0
EXN,151,016,F7,C2004,Rear Blower Switch W/EATC,CON,,0
EXN,151,016,F3,C2005,,CON,,0
EXN,151,016,B1,C2008,,CON,,0
EXN,151,016,B1,C2009,,CON,,0
EXN,151,019,F3,C201,,CON,,0
EXN,151,012,A8,C2011,,CON,,0
EXN,151,016,F6,C2012,,CON,,0
EXN,151,016,F5,C2013,,CON,,0
EXN,151,016,F4,C2014,,CON,,0
EXN,151,011,C1,C2015,,CON,,0
EXN,151,003,A4,C202,4.0L EI,CON,,0
EXN,151,004,A4,C202,4.0L SOHC,CON,,0
EXN,151,008,A3,C202,5.0L,CON,,0
EXN,151,011,E1,C203,,CON,,0
EXN,151,011,D1,C204,,CON,,0
EXN,151,013,A6,C205,,CON,,0
EXN,151,013,A6,C206,,CON,,0
EXN,151,011,F5,C207,,CON,,0
EXN,151,016,F2,C208,,CON,,0
EXN,151,012,E10,C209,Manual,CON,,0
EXN,151,012,E10,C209,Automatic W/O High Series Console,CON,,0
EXN,151,011,B10,C210,,CON,,0
EXN,151,017,A4,C211,,CON,,0
EXN,151,011,D10,C212,M,CON,,0
EXN,151,011,D10,C212,F,CON,,0
EXN,151,013,F2,C213,,CON,,0
EXN,151,013,F6,C214,,CON,,0
EXN,151,011,F4,C215,,CON,,0
EXN,151,013,C10,C216,,CON,,0
EXN,151,011,B10,C217,,CON,,0
EXN,151,011,C10,C219,,CON,,0
EXN,151,013,F5,C220,With Auxiliary Controls,CON,,0
EXN,151,013,F5,C220,Without Auxiliary Controls,CON,,0
EXN,151,012,F5,C221,,CON,,0
EXN,151,012,B1,C222,,CON,,0
EXN,151,012,D10,C223,,CON,,0
EXN,151,013,F7,C224,,CON,,0
EXN,151,011,F7,C226,,CON,,0
EXN,151,013,F5,C227,Without Auxiliary Controls,CON,,0
EXN,151,011,F4,C228,,CON,,0
EXN,151,012,A3,C230,,CON,,0
EXN,151,012,A3,C231,,CON,,0
EXN,151,011,F3,C232,,CON,,0
EXN,151,011,F3,C233,,CON,,0
EXN,151,013,E1,C240,,CON,,0
EXN,151,018,A4,C242,,CON,,0
EXN,151,018,A4,C244,,CON,,0
EXN,151,017,C1,C245,F,CON,,0
EXN,151,017,C1,C245,M,CON,,0
EXN,151,012,A5,C248,,CON,,0
EXN,151,011,A3,C249,,CON,,0
EXN,151,011,F4,C256,,CON,,0
EXN,151,017,A6,C257,,CON,,0
EXN,151,016,C1,C258,,CON,,0
EXN,151,017,A3,C267,,CON,,0
EXN,151,013,A5,C268,,CON,,0
EXN,151,012,C1,C270,W/O EATC,CON,,0
EXN,151,012,C1,C270,W/EATC,CON,,0
EXN,151,013,F5,C271,Without Auxiliary Controls,CON,,0
EXN,151,013,B1,C272,,CON,,0
EXN,151,012,B1,C273,,CON,,0
EXN,151,013,A3,C274,,CON,,0
EXN,151,011,F5,C275,,CON,,0
EXN,151,012,A3,C276,,CON,,0
EXN,151,012,A3,C277,,CON,,0
EXN,151,013,A8,C278,,CON,,0
EXN,151,011,A5,C279,,CON,,0
EXN,151,011,A6,C280,,CON,,0
EXN,151,011,A6,C281,,CON,,0
EXN,151,011,A6,C282,,CON,,0
EXN,151,011,A6,C283,,CON,,0
EXN,151,013,F4,C285,,CON,,0
EXN,151,012,A7,C286,,CON,,0
EXN,151,012,A7,C287,,CON,,0
EXN,151,012,A7,C288,,CON,,0
EXN,151,012,F6,C289,,CON,,0
EXN,151,013,F8,C290,,CON,,0
EXN,151,012,F7,C291,,CON,,0
EXN,151,012,F3,C292,M,CON,,0
EXN,151,012,F3,C292,F,CON,,0
EXN,151,013,A2,C294,,CON,,0
EXN,151,011,A4,C296,,CON,,0
EXN,151,013,F3,C297,,CON,,0
EXN,151,013,F3,C298,,CON,,0
EXN,151,011,A10,C299,,CON,,0
EXN,151,019,F6,C300,,CON,,0
EXN,151,016,A5,C303,,CON,,0
EXN,151,016,B1,C304,,CON,,0
EXN,151,018,A3,C305,,CON,,0
EXN,151,018,A6,C306,,CON,,0
EXN,151,014,F4,C307,,CON,,0
EXN,151,014,F2,C308,,CON,,0
EXN,151,018,A5,C309,,CON,,0
EXN,151,018,F5,C310,,CON,,0
EXN,151,019,F8,C311,4.0L EI,CON,,0
EXN,151,019,F8,C311,4.0L SOHC,CON,,0
EXN,151,019,F8,C311,5.0L,CON,,0
EXN,151,018,F4,C312,,CON,,0
EXN,151,014,A10,C313,,CON,,0
EXN,151,014,A4,C314,,CON,,0
EXN,151,017,A8,C316,With Power Equipment Group,CON,,0
EXN,151,018,A7,C318,,CON,,0
EXN,151,018,A8,C319,,CON,,0
EXN,151,018,A8,C320,,CON,,0
EXN,151,018,F6,C323,With Power Equipment Group,CON,,0
EXN,151,017,F5,C324,,CON,,0
EXN,151,018,F7,C326,Without Power Equipment Group,CON,,0
EXN,151,017,A8,C327,Without Power Equipment Group,CON,,0
EXN,151,019,F4,C328,,CON,,0
EXN,151,016,B10,C329,2 Door,CON,,0
EXN,151,017,D10,C333,,CON,,0
EXN,151,018,A3,C334,,CON,,0
EXN,151,015,F5,C335,,CON,,0
EXN,151,018,F8,C336,,CON,,0
EXN,151,015,F5,C337,,CON,,0
EXN,151,018,F8,C338,,CON,,0
EXN,151,015,D1,C340,,CON,,0
EXN,151,016,F8,C341,,CON,,0
EXN,151,016,A4,C342,,CON,,0
EXN,151,015,A3,C343,,CON,,0
EXN,151,015,D1,C344,,CON,,0
EXN,151,015,D1,C345,,CON,,0
EXN,151,015,A7,C346,,CON,,0
EXN,151,014,B10,C347,Without Memory Seats,CON,,0
EXN,151,014,C10,C348,Without Memory Seats,CON,,0
EXN,151,015,F9,C348,With Memory Seats,CON,,0
EXN,151,014,D10,C349,Without Memory Seats,CON,,0
EXN,151,015,E10,C349,With Memory Seats,CON,,0
EXN,151,015,E1,C350,,CON,,0
EXN,151,015,E1,C351,,CON,,0
EXN,151,014,F7,C353,Without Memory Seats,CON,,0
EXN,151,015,D10,C353,With Memory Seats,CON,,0
EXN,151,014,A5,C354,,CON,,0
EXN,151,014,A3,C355,,CON,,0
EXN,151,014,B1,C356,,CON,,0
EXN,151,014,F3,C357,,CON,,0
EXN,151,015,A8,C358,,CON,,0
EXN,151,015,F3,C359,With Memory Seats,CON,,0
EXN,151,014,A6,C360,,CON,,0
EXN,151,014,A8,C361,,CON,,0
EXN,151,019,A4,C362,,CON,,0
EXN,151,018,A6,C366,,CON,,0
EXN,151,018,A6,C367,,CON,,0
EXN,151,015,A6,C370,,CON,,0
EXN,151,015,E10,C371,,CON,,0
EXN,151,015,A6,C372,,CON,,0
EXN,151,015,A6,C373,,CON,,0
EXN,151,017,D10,C387,,CON,,0
EXN,151,017,D10,C388,,CON,,0
EXN,151,019,F2,C390,,CON,,0
EXN,151,019,D1,C391,,CON,,0
EXN,151,019,A1,C392,,CON,,0
EXN,151,019,F4,C393,,CON,,0
EXN,151,019,A8,C394,,CON,,0
EXN,151,019,A2,C395,,CON,,0
EXN,151,017,F9,C400,,CON,,0
EXN,151,017,F8,C401,,CON,,0
EXN,151,017,F7,C402,,CON,,0
EXN,151,017,E10,C403,,CON,,0
EXN,151,017,E10,C404,,CON,,0
