EVTM,CELL,LOCPAGE,ZONE,NAME,QUALIFIER,TYPE,CONN_NAME,FREQUENCY
EXW,151,007,F10,Engine Coolant Temperature (ECT) Sensor,3.0L,COM,,0
EXW,151,007,F3,C152,3.0L,CON,,0
EXW,151,007,F3,Heated Oxygen Sensor (HO2S) #21,3.0L,COM,,0
EXW,151,007,F4,C160,3.0L,CON,,0
EXW,151,007,F4,Fuel Injector #5,3.0L,COM,,0
EXW,151,007,F5,C106,3.0L,CON,,0
EXW,151,007,F5,Right Electric Cooling Fan Motor,3.0L,COM,,0
EXW,151,007,F6,C134,3.0L,CON,,0
EXW,151,007,F6,Starter Motor/Solenoid,3.0L,COM,,0
EXW,151,007,F7,C107,3.0L,CON,,0
EXW,151,007,F7,Left Electric Cooling Fan Motor,3.0L,COM,,0
EXW,151,007,F8,C161,3.0L,CON,,0
EXW,151,007,F8,Fuel Injector #6,3.0L,COM,,0
EXW,151,008,A1,G103,3.0L,GRD,,0
EXW,151,008,A4,C154,3.0L,CON,,0
EXW,151,008,A4,Heated Oxygen Sensor (HO2S) #11,3.0L,COM,,0
EXW,151,008,A6,Brake Fluid Warning Switch,3.0L,COM,,0
EXW,151,008,A6,C115,3.0L,CON,,0
EXW,151,008,A7,C151,3.0L,CON,,0
EXW,151,008,A7,EGR Vacuum Regulator (EVR) Solenoid,3.0L,COM,,0
EXW,151,008,A9,C137,3.0L,CON,,0
EXW,151,008,A9,Camshaft Position (CMP) Sensor,3.0L,COM,,0
EXW,151,008,C1,C165,3.0L,CON,,0
EXW,151,008,C1,Right Front Wheel Speed Sensor,3.0L,COM,,0
EXW,151,008,D10,C126,3.0L,CON,,0
EXW,151,008,D10,Digital Transmission Range (DTR) Sensor,3.0L,COM,,0
EXW,151,008,F5,C146,3.0L,CON,,0
EXW,151,008,F5,Turbine Shaft Speed (TSS) Sensor,3.0L,COM,,0
EXW,151,008,F7,AX4S Transaxle,3.0L,COM,,0
EXW,151,008,F7,C142,3.0L,CON,,0
EXW,151,009,A10,C239,,CON,,0
EXW,151,009,A10,C239,,CON,,0
EXW,151,009,A10,C240,,CON,,0
EXW,151,009,A10,C240,,CON,,0
EXW,151,009,A10,C241,,CON,,0
EXW,151,009,A10,C241,,CON,,0
EXW,151,009,A10,Instrument Cluster,,COM,,0
EXW,151,009,A3,C222,,CON,,0
EXW,151,009,A3,Glove Box Lamp,,COM,,0
EXW,151,009,A5,C211,,CON,,0
EXW,151,009,A5,C213,,CON,,0
EXW,151,009,A5,Radio,,COM,,0
EXW,151,009,A6,A/C-Heater Control Switch,,COM,,0
EXW,151,009,A6,C247,,CON,,0
EXW,151,009,A7,C265,,CON,,0
EXW,151,009,A7,I/P Cigar Lighter,,COM,,0
EXW,151,009,A8,C263,,CON,,0
EXW,151,009,A8,Multifunction Switch,,COM,,0
EXW,151,009,B10,Autolamp Sensor,,COM,,0
EXW,151,009,B10,C260,,CON,,0
EXW,151,009,C1,C200,,CON,,0
EXW,151,009,C1,Remote Keyless Entry (RKE) Module,,COM,,0
EXW,151,009,C10,C253,,CON,,0
EXW,151,009,C10,C259,,CON,,0
EXW,151,009,C10,Main Light Switch,,COM,,0
EXW,151,009,D10,C178,,CON,,0
EXW,151,009,E10,C229,,CON,,0
EXW,151,009,E10,Left Instrument Panel Courtesy Lamp,,COM,,0
EXW,151,009,F2,G200,,GRD,,0
EXW,151,009,F3,G202,,GRD,,0
EXW,151,009,F3,G204,,GRD,,0
EXW,151,009,F4,C290,,CON,,0
EXW,151,009,F5,C291,,CON,,0
EXW,151,009,F6,C216,,CON,,0
EXW,151,009,F6,Data Link Connector (DLC),,COM,,0
EXW,151,009,F8,C195,,CON,,0
EXW,151,009,F8,C196,,CON,,0
EXW,151,009,F8,C219,,CON,,0
EXW,151,009,F8,C220,,CON,,0
EXW,151,009,F8,C221,,CON,,0
EXW,151,009,F8,Fuse Junction Panel,,COM,,0
EXW,151,010,A3,C244,,CON,,0
EXW,151,010,A3,Climate Control Switch Assembly,,COM,,0
EXW,151,010,A4,C257,,CON,,0
EXW,151,010,A4,Traction Assist/Parking Aid Disable Switch,,COM,,0
EXW,151,010,A5,C280,,CON,,0
EXW,151,010,A5,Message Center Switch,,COM,,0
EXW,151,010,A6,C266,,CON,,0
EXW,151,010,A6,Transmission Control Switch (TCS),,COM,,0
EXW,151,010,A7,C204,,CON,,0
EXW,151,010,A7,Passive Anti-Theft System (PATS) Transceiver Module,,COM,,0
EXW,151,010,A8,C228,,CON,,0
EXW,151,010,A8,Shift Lock Actuator,,COM,,0
EXW,151,010,B1,C269,,CON,,0
EXW,151,010,B1,Passenger Air Bag,,COM,,0
EXW,151,010,B10,C226,,CON,,0
EXW,151,010,B10,Ignition Switch,,COM,,0
EXW,151,010,C10,C258,,CON,,0
EXW,151,010,D1,C209,,CON,,0
EXW,151,010,D1,Right Instrument Panel Courtesy Lamp,,COM,,0
EXW,151,010,D10,Air Bag Sliding Contact,,COM,,0
EXW,151,010,D10,C215,,CON,,0
EXW,151,010,D10,C267,,CON,,0
EXW,151,010,F4,Blower Motor Switch,,COM,,0
EXW,151,010,F4,C230,,CON,,0
EXW,151,010,F5,Ashtray Illumination,,COM,,0
EXW,151,010,F5,C287,,CON,,0
EXW,151,010,F6,C231,,CON,,0
EXW,151,010,F6,Restraint Control Module (RCM),,COM,,0
EXW,151,011,F3,C190,,CON,,0
EXW,151,011,A1,C192,,CON,,0
EXW,151,011,A1,C348,,CON,,0
EXW,151,011,A1,Front Electronic Module (FEM),,COM,,0
EXW,151,011,A4,C179,,CON,,0
EXW,151,011,A5,C180,,CON,,0
EXW,151,011,A6,Brake Pedal Position (BPP) Switch,,COM,,0
EXW,151,011,A6,C251,,CON,,0
EXW,151,011,B1,C250,,CON,,0
EXW,151,011,B10,Blower Motor,,COM,,0
EXW,151,011,B10,C273,,CON,,0
EXW,151,011,C1,C521,,CON,,0
EXW,151,011,C1,C522,,CON,,0
EXW,151,011,C10,C620,,CON,,0
EXW,151,011,C10,C621,,CON,,0
EXW,151,011,D1,C292,,CON,,0
EXW,151,011,D1,C293,,CON,,0
EXW,151,011,E1,G305,,GRD,,0
EXW,151,011,E1,G304,,GRD,,0
EXW,151,011,F3,C191,,CON,,0
EXW,151,011,F3,C346,,CON,,0
EXW,151,011,F3,C347,,CON,,0
EXW,151,011,F3,Front Electronic Module (FEM),,COM,,0
EXW,151,011,F6,Blend Door Actuator,,COM,,0
EXW,151,011,F6,C242,,CON,,0
EXW,151,011,F8,Blower Motor Resistor,,COM,,0
