EVTM,NAME,QUALIFIER,PARTNO,LOCATION,CONN_NAME,LOCPAGE,ZONE,CONN_CELL,CONN_PAGE,HCCF_CELL,HCCF_PAGE,ITEMID_,FREQUENCY
EXG,Right Reversing Lamp,,13404,Right rear of vehicle,C485,9,C10,,,,,,
EXG,Right Cornering Lamp,,15A201,RF side of vehicle,C1025,2,E1,,,,,,
EXG,Right Headlamp,,13006,RF corner of vehicle,C1031,1,F2,,,,,,
EXG,RR Window Motor,,27144,In front of RR door,C810,11,F9,,,,,,
EXG,Safety Belt Switch,,61202,In LF seat belt buckle assembly,C304,8,D1,,,,,,
EXG,Shift Lock Actuator,,3E723,"Behind I/P, left of steering column",C232,6,A10,,,,,,
EXG,Speed Control Servo,,9D843,"LR of engine compartment, near powertrain control module (PCM)",C123,2,A10,,,31,3,,
EXG,Speed Control Switch Assembly,,9C888,On steering wheel,C232,,,,,,,,
EXG,Starter Relay,,NA,In relay box,,,,,,20,2,,
EXG,Starter Motor/Solenoid,,11001,Lower RR side of engine,C125,2,A1,,,,,,
EXG,Starter Motor/Solenoid,,11001,Lower RR side of engine,C1018,2,A1,,,,,,
EXG,Steering Wheel Rotation Sensor,,18B015,Bottom of steering column,C2001,7,A8,,,,,,
EXG,Subwoofer Amplifier,,19B176,Under center of rear package tray,C470,10,A8,,,130,9,,
EXG,Subwoofer Amplifier,,19B176,Under center of rear package tray,C417,10,A8,,,130,9,,
EXG,Subwoofer Speaker,,NA,Near subwoofer amplifier,,,,,,,,,
EXG,Throttle Position (TP) Sensor,,9B989,"Center rear of engine, LF side of throttle body",C1019,2,A6,,,,,,
EXG,Traction Control Switch,,NA,"In14401, near T/O C224 auxiliary power socket",C206,6,F5,,,,,,
EXG,Transmission Control Switch (TCS),,NA,Behind LF side of I/P,C2005,7,F9,,,,,,
EXG,Windshield Washer Low Fluid Switch,,17B649,"RR of engine compartment, in windshield washer fluid reservoir",C1021,1,C1,,,,,,
EXG,Windshield Washer Pump,,17664,"RR of engine compartment, in windshield washer fluid reservoir",C1022,1,A1,,,,,,
EXG,Windshield Wiper Motor,,17508,"Mounted to wiper module, center of safety wall",C152,2,A8,,,81,3,,
EXG,Wiper Control Module (WCM),,17C476,Behind LF side of I/P,C294,7,F3,,,81,3,,
EXG,Right Heated Oxygen Sensor (HO2S),,9F472,"Lower RR of engine, in exhaust manifold",C1007,1,A4,,,,,,
EXG,Right Exterior Rear View Mirror,w/o Memory Mirrors,17682,Top front of RF front door,C608,11,A4,,,124,8,,
EXG,Right Exterior Rear View Mirror,w/Memory Mirrors,17682,Top front of RF front door,C608,11,A4,,,124,9,,
EXG,Right Exterior Rear View Mirror,w/Memory Mirrors,17682,Top front of RF front door,C615,11,A4,,,124,9,,
EXG,Right Side Lamp,,15A201,RF corner of vehicle,C1029,2,D1,,,,,,
EXG,Roof Opening Panel Electronic Control Unit,,NA,"Center of headliner, behind roof opening panel",C906,,,,,101,2,,
EXG,Roof Opening Panel Electronic Control Unit,,NA,"Center of headliner, behind roof opening panel",C997,,,,,101,2,,
EXG,Roof Opening Panel Motor Assembly,,NA,Center rear of roof behind roof opening panel,C999,,,,,,,,
EXG,Roof Opening Panel Switch,,15B691,Center of windshield header,C901,10,A3,,,101,2,,
EXG,RR Air Spring Solenoid,,5311,"Below RR of vehicle, top of air spring",C467,9,B10,,,,,,
EXG,RR Brake Sensor,,2C190,In RR brake assembly,C462,10,A4,,,,,,
EXG,RR Door Ajar Switch,,14018,"In top rear of RF door, on rear of latch assembly",C800,11,A10,,,,,,
EXG,RR Door Ajar Switch,,14018,"In top rear of RF door, on rear of latch assembly",C803,11,A10,,,,,,
EXG,RR Door Courtesy Lamp,,NA,In RR door,C807,11,F8,,,,,,
EXG,RR Door Lock Actuator,,26594,In rear of RR door,C802,11,B10,,,,,,
EXG,RR Heated Oxygen Sensor (HO2S),,NA,RR of transmission,C122,4,E1,,,,,,
EXG,RR Interior Reading Lamp and Switch,,NA,RR of interior headliner,C918,,,,,,,,
EXG,RR Park/Stop/Turn Lamp,,13404,Right rear of vehicle,C481,10,C10,,,,,,
EXG,RR Park/Stop/Turn Lamp,,13404,Right rear of vehicle,C483,10,C10,,,,,,
EXG,RR Speaker,,18808,Under RF side of rear package tray,C489,10,A7,,,,,,
EXG,RR Window Control Switch,,14529,"Center of RR door, on armrest",C806,11,A9,,,100,6,,
