EVTM,NAME,QUALIFIER,LOCATION,LOCPAGE,ZONE,CONN_CELL,CONN_PAGE,HCCF_CELL,HCCF_PAGE,COLOR,TERMINAL,ITEMID_,SORT,FREQUENCY
"ETA","C490",,"Under LH side of rear package tray, on subwoofer amplifier","010","B10",,,,,,"3",,,
"ETA","C492",,"Below LH rear of vehicle, on left rear air spring solenoid","008","F5",,,,,"BK","2",,,
"ETA","C495",,"RH rear of vehicle, on left rear running lamp","009","F9",,,,,"BK","2",,,
"ETA","C496",,"RH rear of vehicle, on right rear running lamp","009","D10",,,,,"BK","2",,,
"ETA","C497",,"RH front of trunk, on rear chassis unit",,,,,,,,"6",,,
"ETA","C500",,"In top rear of LH front door, on left front door latch switch","010","D1",,,"111","006","GY","1",,,
"ETA","C501",,"In center of LH front door, on trunk lid release switch","010","E1",,,,,"GY","2",,,
"ETA","C502",,"In lower rear of LH front door, on left front door lock motor","008","E1",,,,,"N","2",,,
"ETA","C503",,"In center of LH front door, on master window/door lock control switch","010","C1",,,"100","005",,"20",,,
"ETA","C504",,"In top rear of LH front door, on left front door handle switch","009","D1",,,,,"BK","1",,,
"ETA","C505",,"In center of LH front door","009","D1",,,"111","004","GY","8",,,
"ETA","C506",,"In center of LH front door, on fuel filler door release switch","010","D1",,,,,"GY","2",,,
"ETA","C507",,"In center of LH front door, on one touch window down module","008","B1",,,"100","006","N","5",,,
"ETA","C508",,"In top front of LH front door, near left power mirror","009","A2",,,,,"GY","6",,,
"ETA","C509",,"In center of LH front door",,,,,"150","010","GY","8",,,
"ETA","C510",,"In lower front of LH front door, on left front window motor","010","A4",,,,,"GY","2",,,
"ETA","C511",,"In top rear of LH front door, near left lock cylinder lamp","008","D1",,,,,"BR","2",,,
"ETA","C512",,"In lower rear of LH front door, on left front door courtesy lamp","009","F2",,,,,"BK","2",,,
"ETA","C513",,"In top front of LH front door, on left front door speaker","010","B1",,,,,"GY","2",,,
"ETA","C514",,"In center of LH front door","009","D1",,,"150","011","GY","8",,,
"ETA","C515",,"In center of LH front door","009","C1",,,"150","011","GN","8",,,
"ETA","C516","W/Power Recliner","In center of LH front door, on drivers seat control switch","008","D1",,,"120","004","GY","12",,,
"ETA","C518",,"In center of LH front door, on drivers door module","009","F3",,,"057","004",,"12",,,
"ETA","C519",,"In center of LH front door, on drivers door module","009","F3",,,"057","004",,"18",,,
"ETA","C520",,"In center of LH front door, on drivers door module","009","F3",,,"057","005",,"4",,,
"ETA","C521",,"In front of LH front door, on memory switch","008","E1",,,,,"BR","6",,,
"ETA","C522",,"In LH front door, on left front door latch switch",,,,,,,,"1",,,
"ETA","C550",,"In center of LH front door, near power mirror switch","008","C1",,,"124","002","GY","8",,,
"ETA","C600",,"In top rear of RH front door, on right front door latch switch","010","A7",,,,,"GY","1",,,
"ETA","C602",,"In lower rear of RH front door, on right front door lock motor","008","A6",,,,,"N","2",,,
"ETA","C604",,"In top rear of RH front door, on right front door handle switch","008","A4",,,,,"BK","1",,,
"ETA","C606",,"In center of RH front door, on right front window/door lock control switch","010","A6",,,"100","004",,"14",,,
"ETA","C608",,"In top front of RH front door, near power mirror","009","A4",,,,,"BR","6",,,
"ETA","C610",,"In lower front of RH front door, on right front window motor","010","A4",,,,,"GY","2",,,
"ETA","C611",,"In top rear of RH front door, near right lock cylinder lamp","008","A3",,,,,"BR","2",,,
