EVTM,NAME,QUALIFIER,PARTNO,LOCATION,CONN_NAME,LOCPAGE,ZONE,CONN_CELL,CONN_PAGE,HCCF_CELL,HCCF_PAGE,ITEMID_,FREQUENCY
"ETA","Left Ignition Coil",,"12029","Top LH front of engine, forward of valve cover","C1008","002","F7",,,,,,
"ETA","Left License Lamp",,"13550","Rear of car, near license plate","C486","009","E10",,,,,,
"ETA","Left Lock Cylinder Lamp",,"22050","In top rear of LH front door","C511","008","C1",,,,,,
"ETA","Left Lo Beam Headlamp",,"N/A","LH front of vehicle","C1030","003","F9",,,,,,
"ETA","Left Power/Heated Mirror",,"17682","Top front corner of LH front door","C508","010","B1",,,,,,
"ETA","Left Primary Crash Sensor",,"14B004","LH front of vehicle, on front of upper radiator support","C1004","003","F7",,,,,,
"ETA","Left Radio Noise Capacitor",,"18801","LH front of engine, on LH side of left ignition coil","C1010","002","F9",,,,,,
"ETA","Left Rear Air Spring Solenoid",,"5311","Below LH rear of vehicle, top of air spring","C492","008","F5",,,,,,
"ETA","Left Rear Brake Sensor",,"2B190","In LH rear brake assembly","C461","010","E10",,,,,,
"ETA","Left Rear Door Latch Switch",,"14018","In top rear of LH rear door, on rear of latch assembly","C700","010","F3",,,,,,
"ETA","Left Rear Door Lock Motor",,"26595/26594","In rear of LH rear door","C702","008","F2",,,,,,
"ETA","Left Rear Park/Stop/Turn Lamps",,"13404","Rear of vehicle, on left side","C481","009","F7",,,,,,
"ETA","Left Rear Park/Stop/Turn Lamps",,"13404","Rear of vehicle, on left side","C480","009","F7",,,,,,
"ETA","Left Rear Running Lamp",,"13404","Rear of vehicle, on left side","C495","009","F9",,,,,,
"ETA","Left Rear Speaker",,"19B135/18971","Under LH side of rear package tray","C488","010","F6",,,,,,
"ETA","Left Rear Window Control Switch",,"14529","Center of LH rear door, on armrest","C706","010","F3",,,"100","6",,
"ETA","Left Rear Window Motor",,"23394/23395","In lower front of LH rear door","C710","010","F4",,,,,,
"ETA","Left Spotlamp",,"N/A","At base of LH ""A"" pillar","C208",,,,,,,,
"ETA","Left Vanity Lamp",,"17A679","On top LH side of windshield header","C909","009","A3",,,,,,
"ETA","Lighting Control Module (LCM)",,"N/A","Behind LH side of I/P","C2029","005","F5",,,"58","5",,
"ETA","Lighting Control Module (LCM)",,"N/A","Behind LH side of I/P","C2028","005","F5",,,"58","5",,
"ETA","Lighting Control Module (LCM)",,"N/A","Behind LH side of I/P","C2027","005","F5",,,"58","4",,
"ETA","Lighting Control Module (LCM)",,"N/A","Behind LH side of I/P","C2026","005","F5",,,"58","4",,
"ETA","Linear Height Sensor",,"5A955","Below LH rear of vehicle, attached to rear upper control arm","C468","008","F9",,,,,,
"ETA","Mass Air Flow (MAF) Sensor",,"12B579","LH front of engine compartment, behind air cleaner assembly","C1012","002","F10",,,,,,
"ETA","Master Window/Door Lock Control Switch",,"14540","Center of LH front door, on armrest","C503","010","C1",,,"100","5",,
"ETA","Memory Switch",,"N/A","In front of LH front door","C521","008","E1",,,,,,
