EVTM,CELL,PAGE,NAME,QUALIFIER,REFCELL,REFPAGE,CARROT,PAGEID1,PAGEID2,ITEMID_,CELLID2
"ETA","013","016","Speed Control Servo Assembly",,"031","002",,,,,
"ETA","013","016","Headlamp Switch Assembly",,"013","017",,,,,
"ETA","013","016","Lighting Control Module (LCM)",,"058","001",,,,,
"ETA","013","016","Police Power Relay",,"096","001",,,,,
"ETA","013","017","I/P Fuse Panel",,"013","006",,,,,
"ETA","013","017","I/P Fuse Panel",,"013","008",,,,,
"ETA","013","017","Power Distribution",,"013","012",,,,,
"ETA","013","017","Power Distribution",,"013","015",,,,,
"ETA","013","017","Power Distribution",,"013","016",,,,,
"ETA","013","017","Lighting Control Module (LCM)",,"058","001",,,,,
"ETA","013","017","Lighting Control Module (LCM)",,"058","002",,,,,
"ETA","013","017","Headlamp Switch Assembly",,"149","001",,,,,
"ETA","013","017","Headlamp Switch Assembly",,"149","002",,,,,
"ETA","013","017","Grounds",,"010","005",,,,,
"ETA","013","017","Grounds",,"010","008",,,,,
"ETA","020","001","Power Distribution",,"013","001",,,,,
"ETA","020","001","Grounds",,"010","001",,,,,
"ETA","020","001","Drivers Door Module",,"057","001",,,,,
"ETA","020","001","Drivers Seat Module",,"123","002",,,,,
"ETA","020","001","Engine Compartment Fuse Box",,"013","007",,,,,
"ETA","020","001","Power Distribution",,"013","007",,,,,
"ETA","020","001","Ignition Switch",,"013","007",,,,,
"ETA","020","001","Ignition Switch",,"149","006",,,,,
"ETA","020","001","Transmission Range (TR) Sensor",,"029","002",,,,,
"ETA","020","001","Rear Chassis Unit",,"130","001",,,,,
"ETA","021","001","Engine Compartment Fuse Box",,"013","005",,,,,
"ETA","021","001","I/P Fuse Panel",,"013","008",,,,,
"ETA","021","001","Power Distribution",,"013","005",,,,,
"ETA","021","001","Engine Controls",,"023","002",,,,,
"ETA","021","001","Engine Controls",,"024","001",,,,,
"ETA","021","001","Powertrain Control Module (PCM)","Gasoline","023","001",,,,,
"ETA","021","001","Powertrain Control Module (PCM)","Natural Gas","024","001",,,,,
"ETA","021","001","Grounds",,"010","004",,,,,
"ETA","021","001","C1008",,"021","002","A",,,,
"ETA","021","001","C1009",,"021","002","B",,,,
"ETA","021","002","S103",,"021","001","A",,,,
"ETA","021","002","S102",,"021","001","B",,,,
"ETA","021","002","Powertrain Control Module (PCM)","Gasoline","023","001",,,,,
"ETA","021","002","Powertrain Control Module (PCM)","Gasoline","023","004",,,,,
"ETA","021","002","Powertrain Control Module (PCM)","Natural Gas","024","001",,,,,
"ETA","021","002","Powertrain Control Module (PCM)","Natural Gas","024","003",,,,,
"ETA","021","002","Grounds",,"010","001",,,,,
"ETA","023","001","I/P Fuse Panel",,"013","008",,,,,
"ETA","023","001","Power Distribution",,"013","005",,,,,
"ETA","023","001","Power Distribution",,"013","010",,,,,
"ETA","023","001","Engine Compartment Fuse Box",,"013","005",,,,,
"ETA","023","001","Power Distribution",,"013","012",,,,,
"ETA","023","001","Turn/Stop/Hazard Lamps",,"090","001",,,,,
"ETA","023","001","Grounds",,"010","004",,,,,
"ETA","023","001","S129",,"023","002","A",,,,
"ETA","023","001","Air Conditioner/Heater",,"054","003",,,,,
"ETA","023","001","Electronic Automatic Temperature Control (EATC)",,"055","003",,,,,
"ETA","023","001","S129",,"023","002","B",,,,
"ETA","023","001","Grounds",,"010","001",,,,,
"ETA","023","002","I/P Fuse Panel",,"013","008",,,,,
"ETA","023","002","Engine Compartment Fuse Box",,"013","006",,,,,
"ETA","023","002","Fuel Pump Relay",,"023","007","D",,,,
"ETA","023","002","PCM Power Relay",,"023","001","A",,,,
