EVTM,CELL,LOCPAGE,ZONE,NAME,QUALIFIER,TYPE,CONN_NAME,FREQUENCY
EVS,151,6,A2,Wheel-to-Wheel Lockout Position Switch,Single Axle,COM,,
EVS,151,6,A3,Two-Speed Axle Selector Motor,,COM,,
EVS,151,6,A3,C416,,CON,,
EVS,151,6,A4,Air Dryer,Truck,COM,,
EVS,151,6,A4,Air Dryer,Tractor,COM,,
EVS,151,6,A4,C405,Truck,CON,,
EVS,151,6,A4,C405,Tractor,CON,,
EVS,151,6,A5,C117,,CON,,
EVS,151,6,A5,Speed Sensor,Automatic Transmission,COM,,
EVS,151,6,A6,Backup Lamp Switch,Manual Transmission,COM,,
EVS,151,6,A6,C130,,CON,,
EVS,151,6,A7,C308,,CON,,
EVS,151,6,A7,C328,,CON,,
EVS,151,6,A7,C329,,CON,,
EVS,151,6,A7,Dome Lamp/Switch,,COM,,
EVS,151,6,A7,Transmission Temperature Indicator Switch,,COM,,
EVS,151,6,A8,C314,,CON,,
EVS,151,6,A8,Right Roof Marker Lamp,,COM,,
EVS,151,6,A9,C310,,CON,,
EVS,151,6,A9,Left Roof Marker Lamp,,COM,,
EVS,151,6,B1,C404,,CON,,
EVS,151,6,B1,RH Rear Combination Lamp Assembly,,COM,,
EVS,151,6,B10,C311,,CON,,
EVS,151,6,B10,C312,,CON,,
EVS,151,6,B10,Center Roof Marker Lamp,,COM,,
EVS,151,6,B10,Left Center Roof Marker Lamp,,COM,,
EVS,151,6,C1,G401,,GRD,,
EVS,151,6,C10,C313,,CON,,
EVS,151,6,C10,Right Center Roof Marker Lamp,,COM,,
EVS,151,6,D1,C408,,CON,,
EVS,151,6,E1,C407,,CON,,
EVS,151,6,E1,Wheel-to-Wheel Lockout Solenoid,,COM,,
EVS,151,6,F2,C409,,CON,,
EVS,151,6,F3,C414,,CON,,
EVS,151,6,F3,Differential Lockout Solenoid,,COM,,
EVS,151,6,F3,G400,,GRD,,
EVS,151,6,F4,C413,,CON,,
EVS,151,6,F4,Differential Lockout Position Switch,,COM,,
EVS,151,6,F5,C406,,CON,,
EVS,151,6,F5,C114,,CON,,
EVS,151,6,F5,Speed Sensor,Manual Transmission,COM,,
EVS,151,6,F6,G402,,GRD,,
EVS,151,6,F7,C141,,CON,,
EVS,151,6,F7,Ether Valve,,COM,,
EVS,151,6,F8,C142,,CON,,
EVS,151,6,F8,Temperature Switch,,COM,,
EVS,151,7,A2,C421,,CON,,
EVS,151,7,A2,RH Rear Axle sensor,,COM,,
EVS,151,7,A3,ABS Rear Controller,,COM,,
EVS,151,7,A3,C418,,CON,,
EVS,151,7,A4,Anti-Lock Brakes System (ABS) Module,,COM,,
EVS,151,7,A4,C419,,CON,,
EVS,151,7,A5,G403,,GRD,,
EVS,151,7,A6,C417,,CON,,
EVS,151,7,A8,C143,,CON,,
EVS,151,7,C10,C326,,CON,,
EVS,151,7,E10,ABS Front Controller,,COM,,
EVS,151,7,E10,C145,,CON,,
EVS,151,7,F3,C420,,CON,,
EVS,151,7,F3,LH Rear Axle Sensor,,COM,,
EVS,151,7,F4,C412,,CON,,
EVS,151,7,F4,Fuel Gauge Sender,,COM,,
EVS,151,7,F5,C422,,CON,,
EVS,151,7,F6,RH Front Wheel Sensor,,COM,,
EVS,151,7,F8,LH Front Wheel Sensor,,COM,,
