EVTM,NAME,QUALIFIER,LOCATION,LOCPAGE,ZONE,CONN_CELL,CONN_PAGE,HCCF_CELL,HCCF_PAGE,COLOR,TERMINAL,ITEMID_,SORT,FREQUENCY
EVD,C2014,,"Behind LH side of I/P, above steering column",011,F7,,,150,,GY,22,,,
EVD,C2015,,"Behind RH side of I/P, on air bag diagnostic monitor",010,B1,,,046,004,BK,12,,,
EVD,C2016,,To clockspring assembly,011,A8,,,,,BK,3,,,
EVD,C2017,,"Behind RH side of I/P, to passengers air bag",011,A3,,,,,BK,3,,,
EVD,C2018,,"Behind LH cowl, to air bag safing sensor",011,E10,,,046,005,N,8,,,
EVD,C2019,,"In steering column, to drivers air bag",009,A5,,,,,,2,,,
EVD,C202,,"Behind LH side of I/P, on anti-lock brake diode",010,D10,,,,,BK,2,,,
EVD,C2021,,On power antenna module,011,B1,,,130,008,,8,,,
EVD,C2022,,"Behind I/P, at bottom of steering column",010,D10,,,150,017,Y,18,,,
EVD,C205,,Behind lower center of I/P,011,F4,,,150,007,Y,18,,,
EVD,C206,,"Top LH side of steering column, on multi-function switch",010,A10,,,081,002,GY,7,,,
EVD,C207,,"Top LH side of steering column, to speed control switch assembly",011,A8,,,,,GY,4,,,
EVD,C208,,"Top LH side of steering column, on multi-function switch",010,A10,,,090,004,GY,10,,,
EVD,C209,,In steering column,011,A9,,,,,BK,3,,,
EVD,C210,,Behind lower center of I/P,010,F5,,,150,008,W,12,,,
EVD,C211,,"RH side of steering column, on ignition switch",011,F8,,,013,007,BK,11,,,
EVD,C212,,"Behind center of I/P, on blower motor switch",011,A5,,,054,004,GY,4,,,
EVD,C213,,"Behind RH side of I/P, on blower motor speed controller",010,F3,,,055,008,W,5,,,
EVD,C214,,"Behind ashtray, on ashtray lamp",011,F3,,,,,GY,2,,,
EVD,C215,,Behind LH cowl panel,011,E10,,,150,009,GY,40,,,
EVD,C216,,At T/O for powertrain control module,010,E1,,,150,008,,12,,,
